event_cause,veh_type,event_type,weekday_name,hour,weekday,month,is_peak_hour,is_night,is_weekend,is_heavy_vehicle,is_closure_prone_cause,has_junction,cause_closure_interaction,priority_high,requires_road_closure
vehicle_breakdown,private_car,unplanned,Saturday,26,5,2,1,0,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,10,6,14,0,1,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Friday,24,7,2,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,1,1,3,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Thursday,8,5,4,0,1,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,6,7,11,1,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,1,3,11,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_car,unplanned,Friday,0,1,3,1,0,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,25,2,5,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Thursday,10,2,13,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Sunday,5,6,4,0,1,1,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,8,0,4,0,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Thursday,2,3,5,0,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,9,1,12,0,1,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,ksrtc_bus,unplanned,Friday,25,0,4,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Monday,11,6,1,0,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Wednesday,16,4,5,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,25,5,4,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,3,4,5,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,2,6,2,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,9,5,4,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,12,3,2,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Sunday,4,6,14,0,0,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Friday,8,6,4,0,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,8,7,13,0,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,4,1,5,0,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,20,6,2,0,1,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,4,4,11,1,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Friday,3,6,2,1,1,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,0,2,11,1,1,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,23,3,12,1,1,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,taxi,unplanned,Thursday,1,1,4,1,0,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,25,3,13,0,1,1,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,21,1,4,1,0,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,5,4,1,1,0,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,6,2,3,1,1,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,26,6,4,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Wednesday,8,6,3,0,1,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,9,4,4,0,1,0,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,11,7,1,1,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Sunday,25,3,12,1,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Saturday,12,1,4,1,0,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,1,4,12,0,1,1,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,3,7,1,0,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,4,6,12,1,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,9,6,2,0,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Saturday,22,1,5,1,0,1,1,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Tuesday,23,7,1,1,0,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,0,4,4,1,1,1,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Friday,1,0,3,0,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Sunday,5,2,2,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Monday,-3,3,5,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Thursday,8,0,13,0,0,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Sunday,0,7,2,1,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,23,1,3,0,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Sunday,16,4,0,1,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Tuesday,-2,4,11,0,1,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,lcv,unplanned,Tuesday,18,3,5,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Monday,2,3,14,0,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Friday,5,2,3,1,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,0,4,12,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,truck,unplanned,Tuesday,7,4,3,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,4,1,2,1,0,1,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Thursday,23,6,3,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,ksrtc_bus,unplanned,Saturday,2,6,5,0,1,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,5,6,0,0,1,1,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,bmtc_bus,unplanned,Sunday,26,6,1,1,0,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,others,unplanned,Friday,12,4,11,1,0,0,0,0,1,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,10,3,4,1,1,0,0,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,private_bus,unplanned,Tuesday,10,0,5,0,1,1,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,8,4,11,1,1,0,1,0,0,vehicle_breakdown_closure0,0,0
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,24,2,5,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,3,1,2,1,0,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,13,-1,5,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,21,-2,14,0,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,26,-1,5,1,0,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,19,-1,5,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,23,1,0,1,0,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,21,0,5,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,25,-2,12,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Friday,7,2,12,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,22,0,4,0,0,1,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,21,0,13,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,truck,unplanned,Thursday,27,2,4,1,0,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Sunday,23,-1,2,1,1,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,0,0,11,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Friday,4,2,2,1,0,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Friday,3,1,5,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_car,unplanned,Tuesday,16,-1,5,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Thursday,22,1,4,1,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Thursday,24,-1,4,0,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,19,-2,14,0,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Sunday,10,2,3,1,1,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,26,-2,5,0,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,22,-1,4,1,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,22,-1,4,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,25,1,-1,0,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,9,3,4,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Wednesday,23,3,4,0,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Sunday,22,1,5,1,1,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,15,3,2,0,1,1,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,15,-2,4,0,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,27,-1,2,1,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,23,2,3,1,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,26,0,1,1,1,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Tuesday,4,1,4,1,0,1,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,23,3,4,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_car,unplanned,Thursday,20,1,4,0,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,25,0,2,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Sunday,22,1,3,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Thursday,-3,0,13,0,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,15,2,6,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,-1,-2,11,0,0,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Friday,23,1,1,1,0,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Saturday,26,-1,14,1,1,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Thursday,22,2,5,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,9,1,5,1,0,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,4,1,11,0,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,9,-2,1,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,23,0,4,1,0,1,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,13,3,0,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,7,-1,5,1,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,25,1,4,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,23,-1,4,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Tuesday,8,2,3,1,0,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Thursday,16,-1,1,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,10,0,4,1,1,1,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Tuesday,25,4,3,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Sunday,22,3,14,0,0,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,18,0,6,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Friday,25,0,3,0,0,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Thursday,13,2,4,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,17,2,4,0,1,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,13,1,1,0,0,1,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Tuesday,10,1,3,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,14,1,-1,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Saturday,25,0,0,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Saturday,-3,4,4,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Tuesday,22,2,3,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,18,-1,15,1,0,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,7,3,14,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,12,-1,1,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Saturday,20,3,3,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,1,-1,5,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Thursday,25,2,4,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Tuesday,24,0,4,1,0,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,18,5,5,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Sunday,13,-1,4,1,0,1,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,lcv,unplanned,Thursday,26,3,3,0,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Thursday,26,2,14,1,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Thursday,22,0,5,1,0,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,22,-2,6,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,10,-1,1,1,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Thursday,16,4,5,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,20,1,5,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Monday,8,-2,3,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Friday,24,2,2,1,1,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Friday,24,-2,2,1,0,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,26,2,3,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,26,-1,2,0,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Monday,20,3,13,0,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Thursday,19,-3,12,1,0,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,truck,unplanned,Sunday,18,4,4,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Monday,22,0,3,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Monday,23,0,14,1,0,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Sunday,15,5,0,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,truck,unplanned,Friday,19,1,14,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,25,1,2,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,26,3,0,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Thursday,4,0,4,0,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,truck,unplanned,Saturday,19,1,3,0,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Saturday,9,5,3,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Saturday,19,2,2,1,0,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Thursday,22,-1,6,1,1,1,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Friday,-2,0,5,0,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_car,unplanned,Saturday,25,0,5,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,22,3,6,0,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,22,0,3,1,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Friday,14,1,6,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Tuesday,20,-1,5,0,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Tuesday,25,1,15,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Monday,23,0,6,1,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,12,-3,9,1,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Wednesday,23,-1,4,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Friday,14,0,11,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,lcv,unplanned,Wednesday,21,2,5,0,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,19,-1,1,1,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,lcv,unplanned,Friday,12,1,1,1,0,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,ksrtc_bus,unplanned,Tuesday,19,0,13,0,0,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Wednesday,19,-1,12,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,6,2,4,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,6,1,4,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_bus,unplanned,Friday,4,2,3,1,1,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,3,3,1,1,1,1,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Tuesday,23,4,2,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,truck,unplanned,Friday,24,2,1,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Saturday,24,1,3,1,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Saturday,11,0,5,0,0,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,24,2,4,0,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_car,unplanned,Sunday,22,0,2,1,1,0,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,taxi,unplanned,Sunday,10,3,5,1,0,0,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,28,-1,4,1,0,1,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,24,-2,2,1,1,1,1,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Wednesday,25,-1,0,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Friday,5,6,5,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Thursday,27,2,3,1,0,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,23,0,13,0,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,21,-1,2,0,0,0,1,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,others,unplanned,Friday,5,0,11,0,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,private_car,unplanned,Thursday,22,2,3,0,1,1,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Tuesday,0,1,3,0,0,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Sunday,22,3,2,1,0,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,ksrtc_bus,unplanned,Thursday,18,-1,1,0,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,private_bus,unplanned,Saturday,26,4,5,1,0,1,0,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,others,unplanned,Saturday,22,-1,3,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Sunday,22,-1,5,1,1,0,1,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,taxi,unplanned,Sunday,24,-1,5,1,1,0,0,0,1,vehicle_breakdown_closure0,0,1
vehicle_breakdown,heavy_vehicle,unplanned,Friday,26,1,13,0,1,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,heavy_vehicle,unplanned,Thursday,13,-1,2,1,1,0,1,0,0,vehicle_breakdown_closure0,0,1
vehicle_breakdown,bmtc_bus,unplanned,Friday,13,1,6,1,0,0,0,0,1,vehicle_breakdown_closure0,1,1
vehicle_breakdown,truck,unplanned,Thursday,9,4,5,1,1,0,0,0,0,vehicle_breakdown_closure0,1,1
vehicle_breakdown,bmtc_bus,unplanned,Monday,1,-1,4,1,0,0,0,0,1,vehicle_breakdown_closure0,1,1
